Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
307,1102,1102,294,-119.63,36.6,1.9676,62400,INLAND
307,781,781,372,-122.01,39.21,2.2679,69100,INLAND
307,817,817,336,-119.04,35.35,2.5644,73000,INLAND
307,1097,1097,297,-118.22,33.97,2.6384,162900,<1H OCEAN
307,748,748,307,-122.34,40.57,2.6591,82800,INLAND
307,1356,1356,325,-121.09,37.56,2.6705,91900,INLAND
307,1026,1026,305,-118.41,34.0,2.7153,265500,<1H OCEAN
307,982,982,319,-118.0,33.76,2.9083,179200,<1H OCEAN
307,849,849,356,-122.24,38.1,2.9432,103500,NEAR BAY
307,898,898,289,-122.06,38.25,3.3598,107200,INLAND
307,811,811,287,-118.37,34.03,3.3636,140900,<1H OCEAN
307,871,871,324,-117.55,33.9,3.4459,198800,INLAND
307,818,818,309,-117.08,32.62,3.4773,150400,NEAR OCEAN
307,1200,1200,298,-118.2,33.94,3.5125,169300,<1H OCEAN
307,1605,1605,344,-120.44,34.97,3.7589,113700,<1H OCEAN
307,1004,1004,327,-121.03,37.68,3.7857,110500,INLAND
307,988,988,343,-118.16,34.2,3.8203,176000,<1H OCEAN
307,1225,1225,301,-118.44,34.24,4.095,184000,<1H OCEAN
307,938,938,296,-117.95,33.87,4.285,184900,<1H OCEAN
307,905,905,319,-119.73,34.35,4.375,335200,NEAR OCEAN
307,822,822,315,-118.38,33.88,5.0602,453700,<1H OCEAN
307,742,742,336,-122.49,37.73,5.1991,369400,NEAR OCEAN
307,735,735,308,-118.43,34.04,5.2954,485100,<1H OCEAN
307,1154,1154,315,-122.24,38.01,6.0102,235600,NEAR BAY
307,917,917,316,-118.49,34.24,6.0965,262300,<1H OCEAN
307,921,921,288,-118.04,34.12,6.5989,500001,INLAND
307,873,873,322,-117.8,33.69,7.9887,328000,<1H OCEAN
308,529,529,320,-118.33,34.0,0.9304,151600,<1H OCEAN
308,855,855,418,-120.9,37.64,1.6767,81300,INLAND
308,737,737,419,-120.0,38.9,1.9727,114100,INLAND
308,864,864,331,-118.32,33.98,1.9732,101000,<1H OCEAN
308,1119,1119,334,-120.12,36.01,2.2167,48500,INLAND
308,1613,1613,323,-118.19,34.04,2.3015,131700,<1H OCEAN
308,687,687,273,-117.09,32.98,2.3182,268800,<1H OCEAN
308,673,673,305,-122.09,37.67,2.3357,175000,NEAR BAY
308,1332,1332,319,-119.29,36.35,2.5743,60200,INLAND
308,1255,1255,313,-118.1,34.07,2.5964,176800,<1H OCEAN
308,699,699,335,-122.71,38.34,2.6033,121600,<1H OCEAN
308,827,827,319,-118.36,33.88,2.65,260800,<1H OCEAN
308,997,997,319,-119.71,34.41,2.6538,231800,NEAR OCEAN
308,919,919,300,-119.6,36.58,2.8287,73100,INLAND
308,750,750,375,-119.72,37.46,2.875,96000,INLAND
308,833,833,291,-117.36,33.18,2.8893,185400,NEAR OCEAN
308,795,795,309,-122.72,38.46,2.9073,157000,<1H OCEAN
308,798,798,451,-119.56,37.29,3.0924,114600,INLAND
308,894,894,318,-121.96,38.54,3.2222,139600,INLAND
308,1482,1482,304,-119.17,34.17,3.5867,182100,NEAR OCEAN
308,776,776,306,-118.37,34.05,3.625,440900,<1H OCEAN
308,974,974,309,-119.57,36.7,3.7261,83900,INLAND
308,1090,1090,315,-118.04,34.07,3.8125,174000,<1H OCEAN
308,1285,1285,306,-117.92,34.03,3.9219,159500,<1H OCEAN
308,1378,1378,321,-119.17,34.17,4.0074,188000,NEAR OCEAN
308,852,852,350,-122.91,38.43,4.6705,269800,<1H OCEAN
308,874,874,330,-118.06,34.1,4.8594,265900,<1H OCEAN
308,683,683,311,-119.26,34.28,4.8977,358200,NEAR OCEAN
308,800,800,345,-122.35,37.57,4.97,500001,NEAR OCEAN
308,853,853,274,-118.3,33.86,4.9792,251300,<1H OCEAN
308,845,845,325,-118.14,33.86,5.0106,210800,<1H OCEAN
308,1024,1024,334,-119.67,36.83,5.0864,113700,INLAND
308,940,940,286,-121.93,38.02,5.1337,154800,INLAND
308,882,882,288,-118.01,33.96,5.3054,273500,<1H OCEAN
308,1115,1115,303,-117.95,33.68,5.5312,239200,<1H OCEAN
308,817,817,310,-118.5,34.21,5.5675,215900,<1H OCEAN
308,1030,1030,327,-123.17,39.18,5.9585,214900,<1H OCEAN
308,810,810,332,-118.11,34.14,6.0948,358700,<1H OCEAN
308,725,725,288,-119.8,36.8,6.3359,169300,INLAND
308,765,765,335,-122.22,37.81,6.5217,273700,NEAR BAY
308,812,812,341,-122.18,38.23,7.2589,320400,NEAR BAY
308,1081,1081,291,-117.78,33.71,7.3518,331200,<1H OCEAN
309,852,852,304,-119.35,36.22,1.4429,54600,INLAND
309,1178,1178,358,-119.3,36.34,1.4432,48100,INLAND
309,940,940,336,-121.6,39.15,1.5208,70300,INLAND
309,1266,1266,306,-119.43,36.59,1.767,63300,INLAND
309,1227,1227,319,-120.47,37.28,1.7756,73300,INLAND
309,879,879,299,-122.39,37.73,2.2222,195100,NEAR BAY
309,1784,1784,322,-121.29,38.0,2.375,124500,INLAND
309,1249,1249,315,-118.1,34.1,2.6553,183100,<1H OCEAN
309,899,899,310,-119.18,36.4,2.6648,129200,INLAND
309,770,770,327,-121.63,39.78,2.6823,93400,INLAND
309,780,780,305,-119.72,36.81,2.9453,72200,INLAND
309,844,844,310,-119.04,35.41,3.0625,69400,INLAND
309,854,854,323,-118.97,35.4,3.1906,76200,INLAND
309,547,547,344,-118.37,34.09,3.2159,383300,<1H OCEAN
309,768,768,310,-122.11,37.69,3.4643,160900,NEAR BAY
309,689,689,330,-122.26,37.83,3.48,191400,NEAR BAY
309,1511,1511,331,-118.03,34.05,3.5129,142300,<1H OCEAN
309,785,785,331,-122.46,38.53,3.6641,275800,INLAND
309,716,716,279,-118.35,34.06,3.7167,385000,<1H OCEAN
309,787,787,330,-121.5,38.5,3.7414,98500,INLAND
309,988,988,300,-118.06,33.97,3.9612,175800,<1H OCEAN
309,998,998,333,-118.46,34.22,3.9625,168200,<1H OCEAN
309,1258,1258,298,-118.08,33.97,3.9773,166700,<1H OCEAN
309,828,828,332,-122.33,37.94,4.0526,150800,NEAR BAY
309,1195,1195,335,-118.1,33.96,4.1711,160100,<1H OCEAN
309,977,977,314,-119.79,34.44,4.1797,271800,NEAR OCEAN
309,1114,1114,308,-117.95,33.77,4.1917,181800,<1H OCEAN
309,845,845,307,-117.94,33.94,4.5096,241100,<1H OCEAN
309,775,775,342,-118.14,34.68,4.5455,126500,INLAND
309,1066,1066,315,-119.78,36.27,4.5714,100800,INLAND
309,865,865,316,-117.97,33.68,4.6452,273800,<1H OCEAN
309,1000,1000,300,-118.54,34.22,4.6731,224100,<1H OCEAN
309,844,844,340,-122.29,38.4,4.7833,361100,INLAND
309,864,864,316,-118.34,34.21,4.7885,302200,<1H OCEAN
309,565,565,303,-118.11,33.74,4.8482,500001,NEAR OCEAN
309,1030,1030,325,-121.23,37.82,4.9271,155300,INLAND
309,881,881,300,-118.36,33.81,5.1778,359900,<1H OCEAN
309,720,720,277,-121.31,37.97,5.1915,183700,INLAND
309,879,879,313,-121.15,38.89,5.2903,239400,INLAND
309,993,993,321,-116.87,32.75,5.5164,248900,<1H OCEAN
309,984,984,318,-118.04,34.12,5.6916,500001,INLAND
309,841,841,330,-117.78,33.68,6.0634,234300,<1H OCEAN
309,779,779,295,-118.46,34.19,6.1142,256300,<1H OCEAN
309,878,878,336,-118.28,34.18,6.884,365600,<1H OCEAN
309,774,774,320,-122.15,37.44,7.2543,500001,NEAR BAY
309,911,911,314,-117.07,32.79,7.8336,277600,NEAR OCEAN
309,658,658,329,-117.79,33.56,7.866,500001,<1H OCEAN
309,870,870,332,-122.33,37.55,9.3694,500001,NEAR OCEAN
310,1167,1167,342,-118.24,33.95,0.9708,107600,<1H OCEAN
310,1308,1308,285,-118.26,34.02,1.5652,123100,<1H OCEAN
310,1441,1441,335,-118.25,33.98,1.6667,112500,<1H OCEAN
310,1368,1368,308,-121.27,37.95,1.8261,54600,INLAND
310,684,684,353,-121.55,39.51,2.0357,57600,INLAND
310,699,699,319,-117.23,34.12,2.1071,73500,INLAND
310,861,861,314,-118.32,33.98,2.2396,108600,<1H OCEAN
310,883,883,365,-123.96,40.57,2.3167,92600,<1H OCEAN
310,867,867,293,-124.18,40.78,2.5536,70200,NEAR OCEAN
310,1632,1632,361,-116.87,33.91,2.7536,73100,INLAND
310,673,673,328,-120.96,37.64,2.7917,90700,INLAND
310,817,817,306,-122.47,37.72,3.0,246700,NEAR OCEAN
310,918,918,315,-120.68,35.26,3.2464,208000,NEAR OCEAN
310,746,746,329,-119.72,34.43,3.6719,357400,<1H OCEAN
310,692,692,344,-120.43,34.95,3.6815,181800,<1H OCEAN
310,757,757,345,-118.23,34.18,3.6875,422000,<1H OCEAN
310,1148,1148,293,-122.08,37.63,4.0326,164700,NEAR BAY
310,858,858,312,-121.94,37.31,4.0474,280500,<1H OCEAN
310,1293,1293,332,-118.04,33.93,4.3849,144100,<1H OCEAN
310,1003,1003,292,-118.01,33.89,4.6,203400,<1H OCEAN
310,1055,1055,342,-122.42,37.73,4.625,279300,NEAR BAY
310,563,563,342,-118.1,33.74,4.6528,457100,NEAR OCEAN
310,1186,1186,276,-122.06,37.6,5.3226,231700,NEAR BAY
310,1234,1234,323,-118.42,34.22,5.3767,233000,<1H OCEAN
310,1156,1156,324,-117.53,33.83,5.5362,195600,INLAND
310,1145,1145,319,-121.85,37.4,5.5968,243200,<1H OCEAN
310,770,770,346,-118.03,33.82,5.6093,244400,<1H OCEAN
310,820,820,275,-122.49,37.74,5.6826,300000,NEAR OCEAN
310,828,828,334,-116.99,32.77,6.1103,301600,<1H OCEAN
310,767,767,313,-122.04,37.35,6.837,383000,<1H OCEAN
310,829,829,360,-118.49,34.06,15.0001,500001,<1H OCEAN
311,1494,1494,338,-121.6,39.12,1.3348,225000,INLAND
311,819,819,316,-117.9,34.13,1.5,139800,<1H OCEAN
311,1100,1100,312,-118.28,33.98,1.575,97500,<1H OCEAN
311,1009,1009,345,-117.31,34.09,1.608,73700,INLAND
311,1335,1335,313,-118.22,33.88,1.6574,102500,<1H OCEAN
311,679,679,314,-121.3,37.96,1.7788,97400,INLAND
311,1128,1128,304,-118.28,33.99,1.8818,100000,<1H OCEAN
311,1214,1214,363,-117.33,34.13,2.2449,93200,INLAND
311,953,953,328,-118.32,34.04,2.3526,156300,<1H OCEAN
311,759,759,390,-123.0,38.51,2.6726,153100,NEAR OCEAN
311,1002,1002,339,-119.55,36.37,3.0375,126300,INLAND
311,806,806,317,-122.34,37.95,3.0694,135300,NEAR BAY
311,886,886,282,-119.73,36.76,3.1,71300,INLAND
311,597,597,412,-117.62,33.42,3.1395,310000,NEAR OCEAN
311,1118,1118,320,-118.15,34.18,3.3125,154900,<1H OCEAN
311,873,873,334,-122.17,40.2,3.3594,79100,INLAND
311,1111,1111,315,-118.19,33.94,3.3846,168100,<1H OCEAN
311,703,703,356,-118.42,34.01,3.5667,394000,<1H OCEAN
311,1177,1177,317,-118.37,34.23,3.6,164600,<1H OCEAN
311,1031,1031,324,-119.85,36.8,3.6563,88800,INLAND
311,806,806,346,-118.44,34.0,3.875,321300,<1H OCEAN
311,1804,1804,314,-117.9,33.73,3.9659,178500,<1H OCEAN
311,1108,1108,311,-117.27,33.03,3.9826,215800,NEAR OCEAN
311,834,834,337,-118.32,34.2,3.9866,294400,<1H OCEAN
311,580,580,322,-118.44,34.16,4.0391,337500,<1H OCEAN
311,964,964,329,-118.02,33.95,4.108,181200,<1H OCEAN
311,875,875,305,-118.29,34.17,4.325,292600,<1H OCEAN
311,767,767,301,-118.12,33.79,4.3317,232400,<1H OCEAN
311,771,771,351,-117.37,33.95,4.3542,142600,INLAND
311,836,836,303,-122.16,37.7,4.4375,193500,NEAR BAY
311,807,807,332,-118.5,34.21,4.5125,200300,<1H OCEAN
311,913,913,361,-118.02,33.96,4.5446,244700,<1H OCEAN
311,709,709,325,-118.52,34.05,4.825,500001,<1H OCEAN
311,827,827,312,-118.15,33.86,4.8942,194100,<1H OCEAN
311,1051,1051,312,-121.87,37.99,4.9783,163900,INLAND
311,1001,1001,335,-117.33,33.87,5.1045,161300,INLAND
311,724,724,314,-118.39,34.05,5.7509,474100,<1H OCEAN
311,848,848,288,-118.15,34.12,6.0199,500000,<1H OCEAN
311,910,910,318,-117.96,33.65,7.8453,343300,<1H OCEAN
311,861,861,306,-118.32,34.07,8.8062,500001,<1H OCEAN
311,794,794,391,-119.61,34.43,9.0267,500001,<1H OCEAN
312,1219,1219,306,-118.97,35.36,1.5743,46700,INLAND
312,1494,1494,339,-117.75,34.05,1.6645,93300,INLAND
312,1196,1196,333,-117.33,34.15,1.6993,67800,INLAND
312,633,633,459,-122.63,38.96,1.75,64000,INLAND
312,610,610,337,-122.45,38.51,1.9441,184400,INLAND
312,1026,1026,354,-118.3,34.0,2.0,128000,<1H OCEAN
312,1052,1052,341,-120.41,37.16,2.0809,95800,INLAND
312,1283,1283,323,-119.23,36.45,2.1205,60000,INLAND
312,1366,1366,300,-119.05,34.35,2.2443,146600,<1H OCEAN
312,940,940,312,-118.25,33.94,2.3333,99800,<1H OCEAN
312,721,721,307,-121.6,39.8,2.4537,117900,INLAND
312,888,888,321,-121.45,38.52,2.5592,70300,INLAND
312,744,744,318,-122.3,38.29,2.6518,156100,NEAR BAY
312,710,710,427,-117.25,32.78,2.7857,291700,NEAR OCEAN
312,1244,1244,309,-118.19,33.95,3.0833,164800,<1H OCEAN
312,819,819,314,-118.31,33.97,3.0917,136100,<1H OCEAN
312,574,574,301,-118.47,34.0,3.1304,340500,<1H OCEAN
312,1194,1194,308,-117.24,33.23,3.4359,150900,<1H OCEAN
312,1056,1056,299,-117.31,34.44,3.6007,104000,INLAND
312,1502,1502,331,-118.42,34.25,3.6292,145200,<1H OCEAN
312,877,877,342,-123.21,39.07,3.7833,159800,<1H OCEAN
312,874,874,347,-120.43,34.86,3.8203,141500,<1H OCEAN
312,1462,1462,331,-117.96,34.03,3.9803,152600,<1H OCEAN
312,1035,1035,316,-118.17,34.19,4.0985,173100,<1H OCEAN
312,1005,1005,317,-115.6,32.87,4.1293,83200,INLAND
312,722,722,301,-117.18,32.82,4.5625,162300,NEAR OCEAN
312,1054,1054,310,-117.71,34.04,4.625,222100,INLAND
312,1055,1055,340,-119.64,36.36,5.2134,97400,INLAND
312,954,954,347,-118.2,33.82,5.2606,198900,NEAR OCEAN
312,732,732,330,-118.38,33.89,6.5745,379300,<1H OCEAN
312,992,992,315,-119.71,36.88,6.9405,165200,INLAND
312,779,779,328,-122.28,37.9,7.1754,362900,NEAR BAY
312,868,868,320,-118.52,34.29,7.7464,474600,<1H OCEAN
313,861,861,291,-119.32,36.19,1.0962,72300,INLAND
313,366,366,364,-118.08,33.76,1.2813,46700,<1H OCEAN
313,875,875,356,-120.48,37.3,1.5,67000,INLAND
313,1428,1428,323,-118.26,34.02,1.5603,109600,<1H OCEAN
313,470,470,311,-117.27,33.22,1.8849,90800,<1H OCEAN
313,1007,1007,291,-119.8,36.71,2.0043,53500,INLAND
313,1033,1033,341,-121.77,36.94,2.0192,171300,<1H OCEAN
313,640,640,309,-117.09,32.61,2.1548,118800,NEAR OCEAN
313,749,749,340,-119.29,36.28,2.2333,120100,INLAND
313,1140,1140,330,-118.32,34.04,2.2554,165000,<1H OCEAN
313,388,388,329,-118.5,33.97,2.2643,350000,<1H OCEAN
313,829,829,432,-121.18,41.31,2.4519,57500,INLAND
313,777,777,299,-119.72,34.43,2.5694,275000,<1H OCEAN
313,905,905,332,-117.38,33.99,2.7054,141700,INLAND
313,792,792,350,-117.2,32.83,2.8472,161400,NEAR OCEAN
313,798,798,367,-117.02,33.95,2.8783,105200,INLAND
313,1061,1061,321,-121.79,38.69,2.8864,103100,INLAND
313,1102,1102,335,-117.02,32.59,3.0365,98100,NEAR OCEAN
313,582,582,483,-121.92,36.55,3.275,500001,NEAR OCEAN
313,1041,1041,343,-119.53,36.55,3.2917,111500,INLAND
313,1389,1389,326,-118.42,34.29,3.4821,160300,<1H OCEAN
313,927,927,344,-121.2,37.8,3.5625,130800,INLAND
313,1145,1145,286,-117.05,32.61,3.8615,139300,NEAR OCEAN
313,932,932,309,-118.11,34.02,3.95,210200,<1H OCEAN
313,873,873,338,-124.17,40.74,4.0357,128900,NEAR OCEAN
313,1467,1467,315,-117.98,34.05,4.1429,159800,<1H OCEAN
313,1152,1152,335,-119.89,36.76,4.1719,126400,INLAND
313,877,877,290,-121.97,37.96,4.7891,184800,INLAND
313,922,922,310,-122.65,38.24,4.95,243600,<1H OCEAN
313,695,695,295,-119.22,34.27,5.0679,234300,NEAR OCEAN
313,828,828,340,-122.49,37.7,5.2811,287700,NEAR OCEAN
313,1016,1016,309,-122.08,37.62,5.64,206500,NEAR BAY
313,912,912,326,-121.98,37.33,5.9567,294300,<1H OCEAN
313,1010,1010,320,-117.92,33.9,6.3489,337900,<1H OCEAN
313,918,918,317,-122.12,37.82,6.6657,364500,NEAR BAY
314,1171,1171,342,-119.45,36.59,1.6875,66100,INLAND
314,802,802,424,-122.64,41.95,1.8242,53500,INLAND
314,1111,1111,331,-118.28,34.07,1.9233,207100,<1H OCEAN
314,903,903,461,-122.76,40.4,2.125,123200,INLAND
314,811,811,336,-124.01,40.89,2.4559,75600,<1H OCEAN
314,1019,1019,386,-120.79,36.06,2.4881,87500,<1H OCEAN
314,1120,1120,321,-119.52,36.71,2.59,69300,INLAND
314,1086,1086,345,-122.75,38.43,2.6667,149100,<1H OCEAN
314,969,969,350,-121.47,38.95,2.7039,106300,INLAND
314,1286,1286,316,-118.24,33.91,2.7083,103600,<1H OCEAN
314,1341,1341,330,-117.11,32.82,2.875,112500,NEAR OCEAN
314,640,640,338,-117.28,32.84,2.9306,360300,NEAR OCEAN
314,743,743,360,-123.91,41.68,2.9688,152700,<1H OCEAN
314,996,996,327,-121.56,38.26,2.9744,136800,INLAND
314,921,921,339,-118.32,33.98,3.0833,103300,<1H OCEAN
314,892,892,326,-118.3,33.95,3.1346,120000,<1H OCEAN
314,913,913,344,-118.44,34.22,3.325,178200,<1H OCEAN
314,822,822,330,-120.33,38.0,3.5,170700,INLAND
314,704,704,353,-122.09,37.68,3.5114,197500,NEAR BAY
314,621,621,322,-122.53,37.97,3.5588,268800,NEAR BAY
314,1348,1348,320,-118.07,33.92,3.622,174000,<1H OCEAN
314,817,817,355,-117.95,33.88,3.6705,275000,<1H OCEAN
314,993,993,313,-119.69,36.79,3.7697,83600,INLAND
314,888,888,303,-119.7,36.8,3.8088,87700,INLAND
314,986,986,302,-117.99,33.88,3.9559,161100,<1H OCEAN
314,913,913,326,-118.19,34.65,3.9963,126800,INLAND
314,821,821,325,-118.13,33.8,4.0893,223000,<1H OCEAN
314,903,903,355,-118.38,34.3,4.1125,183000,<1H OCEAN
314,838,838,344,-122.5,37.75,4.1419,291500,NEAR OCEAN
314,745,745,370,-121.15,38.8,4.1685,217500,INLAND
314,815,815,321,-122.31,37.56,4.2955,309700,NEAR OCEAN
314,846,846,351,-117.27,34.49,4.7361,174500,INLAND
314,835,835,353,-118.44,34.0,4.75,355800,<1H OCEAN
314,592,592,314,-118.11,33.75,5.0926,390500,NEAR OCEAN
314,896,896,308,-118.24,34.23,5.3473,352700,<1H OCEAN
314,948,948,298,-118.53,34.27,5.3847,329200,<1H OCEAN
314,877,877,327,-121.96,37.28,5.4386,280400,<1H OCEAN
314,889,889,303,-122.01,37.53,5.7057,287600,NEAR BAY
314,777,777,325,-119.81,36.8,6.1575,160100,INLAND
314,635,635,364,-117.86,33.6,6.6265,500001,<1H OCEAN
314,822,822,338,-118.14,33.95,6.7744,294100,<1H OCEAN
314,750,750,332,-118.39,33.89,7.3356,422700,<1H OCEAN
314,951,951,316,-117.35,33.96,8.2405,235200,INLAND
314,1016,1016,315,-121.37,38.01,10.0088,242000,INLAND
314,832,832,317,-122.08,37.35,10.3591,500001,NEAR BAY
315,999,999,329,-118.26,33.95,1.5147,94600,<1H OCEAN
315,1156,1156,333,-118.97,35.37,1.7197,48900,INLAND
315,1142,1142,388,-121.45,38.53,1.7714,69900,INLAND
315,1079,1079,343,-121.45,38.64,1.867,60600,INLAND
315,1303,1303,378,-119.34,36.2,2.0333,54400,INLAND
315,1135,1135,326,-119.56,36.7,2.1182,58900,INLAND
315,1032,1032,348,-118.19,34.11,2.1667,150000,<1H OCEAN
315,477,477,308,-122.66,38.27,2.1696,75000,<1H OCEAN
315,1139,1139,376,-118.36,34.03,2.2368,120000,<1H OCEAN
315,995,995,278,-118.29,33.94,2.3352,107700,<1H OCEAN
315,904,904,316,-120.6,37.35,2.4653,66100,INLAND
315,847,847,340,-119.02,35.36,2.5062,73700,INLAND
315,601,601,342,-117.18,34.05,2.6129,137000,INLAND
315,757,757,307,-117.13,32.72,2.7083,199100,NEAR OCEAN
315,1003,1003,339,-119.08,36.09,2.7298,103400,INLAND
315,1307,1307,332,-118.03,33.92,3.0,158300,<1H OCEAN
315,613,613,331,-118.32,34.19,3.0179,272500,<1H OCEAN
315,733,733,327,-118.31,34.26,3.0583,160300,<1H OCEAN
315,832,832,357,-119.65,36.34,3.0846,76100,INLAND
315,1178,1178,398,-122.41,37.74,3.2813,229600,NEAR BAY
315,855,855,464,-117.13,34.39,3.4183,104100,INLAND
315,1012,1012,297,-121.3,38.89,3.4706,99300,INLAND
315,1025,1025,312,-117.89,33.92,3.8333,170400,<1H OCEAN
315,724,724,355,-122.28,37.52,4.0313,435200,NEAR OCEAN
315,781,781,285,-117.98,33.86,4.1287,205800,<1H OCEAN
315,640,640,335,-122.7,38.45,4.1734,240500,<1H OCEAN
315,1119,1119,306,-122.4,37.72,4.2672,219400,NEAR BAY
315,1083,1083,345,-122.45,37.72,4.475,221200,NEAR BAY
315,1384,1384,324,-117.99,33.79,4.5263,169000,<1H OCEAN
315,735,735,259,-117.94,33.81,4.5714,243200,<1H OCEAN
315,821,821,310,-122.06,37.7,4.6005,231600,NEAR BAY
315,621,621,292,-122.45,37.76,4.6477,450000,NEAR BAY
315,992,992,311,-118.45,34.26,4.8359,195600,<1H OCEAN
315,841,841,291,-121.99,37.33,4.8365,313900,<1H OCEAN
315,990,990,238,-121.8,37.26,4.8862,195000,<1H OCEAN
315,820,820,319,-120.08,34.59,5.1909,390200,NEAR OCEAN
315,853,853,633,-117.28,34.24,5.2185,128600,INLAND
315,943,943,311,-118.57,34.2,5.223,209200,<1H OCEAN
315,905,905,307,-118.62,34.19,5.5101,267400,<1H OCEAN
315,786,786,325,-118.1,33.81,5.62,239600,<1H OCEAN
315,929,929,286,-120.45,34.88,5.7306,269700,<1H OCEAN
315,937,937,312,-119.21,34.28,5.7601,281100,NEAR OCEAN
315,859,859,327,-121.25,38.03,6.6605,220700,INLAND
315,1048,1048,340,-117.83,33.88,6.9308,231700,<1H OCEAN
315,808,808,310,-122.22,37.82,11.8603,500001,NEAR BAY
316,467,467,318,-121.89,37.33,0.7068,200000,<1H OCEAN
316,1199,1199,330,-117.14,32.7,1.2188,92500,NEAR OCEAN
316,807,807,344,-121.5,38.57,1.4712,94600,INLAND
316,1131,1131,373,-119.25,36.56,1.6722,59100,INLAND
316,1048,1048,366,-122.35,37.93,1.7865,88000,NEAR BAY
316,1083,1083,392,-118.19,33.78,1.8438,162500,NEAR OCEAN
316,887,887,332,-122.29,40.39,1.8438,76400,INLAND
316,823,823,345,-124.1,40.95,1.8993,78400,NEAR OCEAN
316,1183,1183,348,-117.11,32.72,1.9583,88600,NEAR OCEAN
316,744,744,527,-122.69,39.02,2.1094,72400,INLAND
316,1418,1418,320,-118.2,33.98,2.1522,159400,<1H OCEAN
316,606,606,322,-119.71,34.42,2.16,259100,<1H OCEAN
316,1244,1244,327,-115.52,32.98,2.2054,66400,INLAND
316,738,738,325,-122.71,38.43,2.2262,129900,<1H OCEAN
316,791,791,339,-118.31,33.99,2.2339,104800,<1H OCEAN
316,1327,1327,324,-119.28,36.52,2.25,53200,INLAND
316,1347,1347,358,-119.83,36.73,2.4137,62100,INLAND
316,999,999,366,-121.16,38.16,2.4906,122500,INLAND
316,1216,1216,283,-117.71,34.08,2.5972,134300,INLAND
316,919,919,323,-119.87,36.76,2.875,74500,INLAND
316,816,816,351,-120.93,39.96,2.9559,118800,INLAND
316,773,773,334,-117.68,34.09,2.9812,148800,INLAND
316,1331,1331,301,-122.15,37.47,3.0521,151500,NEAR BAY
316,857,857,349,-122.16,37.77,3.0958,145800,NEAR BAY
316,917,917,368,-120.23,37.98,3.1523,93300,INLAND
316,917,917,361,-118.01,35.12,3.3889,68500,INLAND
316,785,785,315,-118.33,34.18,3.7411,235500,<1H OCEAN
316,848,848,336,-122.33,37.95,3.7708,144600,NEAR BAY
316,1095,1095,333,-118.31,33.95,4.0043,133500,<1H OCEAN
316,768,768,341,-120.65,35.27,4.2411,258900,NEAR OCEAN
316,933,933,366,-121.26,38.11,4.2448,150900,INLAND
316,1237,1237,317,-117.5,34.0,4.4063,128500,INLAND
316,840,840,307,-120.42,34.96,4.4342,160700,<1H OCEAN
316,741,741,341,-122.14,38.01,4.5,178300,NEAR BAY
316,768,768,325,-117.0,32.8,4.5662,150300,<1H OCEAN
316,965,965,303,-119.69,36.75,4.7463,93100,INLAND
316,783,783,325,-117.28,32.73,4.8684,358600,NEAR OCEAN
316,781,781,327,-120.84,35.3,4.9359,317700,NEAR OCEAN
316,622,622,393,-117.92,33.89,5.0258,161800,<1H OCEAN
316,1053,1053,315,-118.0,33.89,5.1377,213300,<1H OCEAN
316,825,825,313,-118.12,33.94,5.2485,323800,<1H OCEAN
316,767,767,331,-117.17,32.69,5.3177,500001,NEAR OCEAN
316,990,990,384,-121.39,38.43,5.4445,237600,INLAND
316,914,914,312,-122.02,37.56,5.5737,214500,NEAR BAY
316,890,890,316,-117.79,33.69,6.5783,244800,<1H OCEAN
316,727,727,335,-117.92,33.62,6.5842,458500,<1H OCEAN
316,916,916,312,-122.24,37.83,8.1194,471600,NEAR BAY
316,916,916,305,-121.86,37.21,9.1974,500001,<1H OCEAN
316,891,891,310,-117.92,33.91,9.5561,411800,<1H OCEAN
317,521,521,317,-121.73,38.54,1.0633,137500,INLAND
317,974,974,386,-117.38,33.2,1.3903,184400,NEAR OCEAN
317,1225,1225,321,-117.31,34.11,1.4663,64000,INLAND
317,702,702,376,-121.58,39.15,1.4946,55500,INLAND
317,1104,1104,287,-115.51,32.99,1.9088,63700,INLAND
317,1063,1063,321,-119.12,36.05,2.1477,53900,INLAND
317,950,950,364,-124.18,40.78,2.1607,67000,NEAR OCEAN
317,895,895,388,-118.33,34.0,2.2054,121500,<1H OCEAN
317,1037,1037,328,-117.91,34.13,2.2132,138500,<1H OCEAN
317,1089,1089,457,-118.2,33.77,2.2344,200000,NEAR OCEAN
317,1696,1696,363,-118.25,34.0,2.2813,101300,<1H OCEAN
317,604,604,383,-117.61,33.43,2.3545,187500,NEAR OCEAN
317,850,850,391,-117.66,35.6,2.5812,91700,INLAND
317,726,726,329,-117.14,32.75,2.6818,159400,NEAR OCEAN
317,824,824,373,-122.25,38.1,2.75,109900,NEAR BAY
317,866,866,333,-120.57,35.12,2.8824,195200,<1H OCEAN
317,1158,1158,320,-119.08,36.22,3.0324,55600,INLAND
317,964,964,352,-117.02,33.6,3.244,337200,INLAND
317,1260,1260,355,-118.05,33.79,3.2465,277400,<1H OCEAN
317,907,907,360,-122.82,38.53,3.276,172900,<1H OCEAN
317,962,962,339,-122.46,37.72,3.2875,221500,NEAR OCEAN
317,1091,1091,293,-117.07,32.69,3.4609,118000,NEAR OCEAN
317,703,703,341,-119.25,34.28,3.5819,231900,NEAR OCEAN
