Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
1780,4356,4356,1887,-120.99,37.7,3.5877,140495.0,INLAND
433,1468,1468,425,-117.05,33.01,10.6186,484058.64,<1H OCEAN
956,1981,1981,1024,-118.13,33.88,2.2027,159204.0,<1H OCEAN
533,1699,1699,551,-122.01,37.3,8.0837,407278.1,<1H OCEAN
482,1236,1236,535,-118.35,33.91,4.8409,245192.0,<1H OCEAN
249,635,635,268,-117.08,32.8,3.375,146119.0,NEAR OCEAN
611,1449,1449,571,-120.59,35.11,3.5744,179979.0,<1H OCEAN
557,1469,1469,572,-118.31,33.8,3.7167,276066.0,<1H OCEAN
433,1355,1355,460,-118.32,34.02,2.0304,127981.0,<1H OCEAN
401,1357,1357,401,-118.44,34.29,3.1588,164806.0,<1H OCEAN
195,673,673,200,-118.86,34.22,6.2708,283477.0,<1H OCEAN
455,1343,1343,493,-122.06,37.36,6.0777,395663.16,<1H OCEAN
1513,3362,3362,1590,-121.54,38.51,4.2216,176624.0,INLAND
510,1568,1568,543,-118.28,34.08,2.7366,203247.0,<1H OCEAN
414,1371,1371,440,-118.35,33.89,3.0833,229128.0,<1H OCEAN
586,1693,1693,606,-122.75,38.46,2.6384,136758.0,<1H OCEAN
292,876,876,291,-122.25,37.52,4.3594,319575.09,NEAR BAY
539,1673,1673,550,-122.01,38.37,5.778,188275.0,INLAND
288,943,943,280,-119.09,36.21,1.9861,57140.0,INLAND
502,805,805,484,-124.08,40.86,1.1157,88703.0,NEAR OCEAN
162,421,421,392,-120.11,39.21,4.5795,147330.0,INLAND
277,553,553,324,-122.66,37.93,4.1792,333317.06,NEAR OCEAN
482,1516,1516,624,-122.16,37.75,1.5625,126143.0,NEAR BAY
320,629,629,317,-118.36,34.14,3.6823,383631.08,<1H OCEAN
184,667,667,214,-118.95,35.26,4.0,93520.0,INLAND
512,1664,1664,515,-117.06,32.68,2.375,121731.0,NEAR OCEAN
513,1246,1246,511,-120.42,34.96,2.212,129113.0,<1H OCEAN
614,1524,1524,605,-122.3,37.92,6.0677,333957.01,NEAR BAY
280,744,744,291,-118.11,33.8,4.66,224824.0,<1H OCEAN
542,1239,1239,584,-121.85,38.0,2.0411,104872.0,INLAND
316,767,767,331,-117.17,32.69,5.3177,237511.01,NEAR OCEAN
1067,2595,2595,1049,-121.73,37.71,3.9864,182947.0,INLAND
266,706,706,312,-117.94,33.86,2.1432,126702.0,<1H OCEAN
668,1606,1606,668,-117.25,34.41,2.1875,92607.0,INLAND
279,1056,1056,294,-117.46,33.94,3.5227,112361.0,INLAND
405,1375,1375,412,-118.01,34.1,3.4609,194838.0,INLAND
729,1640,1640,768,-117.22,32.73,3.8409,319760.08,NEAR OCEAN
606,1602,1602,614,-122.11,37.88,6.4666,343739.02,NEAR BAY
445,872,872,458,-122.25,37.77,3.2685,216807.0,NEAR BAY
503,1098,1098,560,-122.46,38.29,2.364,191123.0,NEAR BAY
368,874,874,377,-118.44,34.0,4.1083,362171.13,<1H OCEAN
174,409,409,294,-120.1,39.2,3.087,146495.0,INLAND
741,2083,2083,779,-122.21,38.09,3.8667,147731.0,NEAR BAY
538,1582,1582,560,-117.43,34.08,4.263,148644.0,INLAND
582,1315,1315,618,-122.47,37.87,11.5706,495777.95,NEAR BAY
455,1766,1766,476,-117.87,33.87,2.4929,172128.0,<1H OCEAN
1109,2980,2980,1143,-118.48,34.14,10.3599,500001.0,<1H OCEAN
171,504,504,184,-121.43,39.18,2.1667,99010.0,INLAND
372,1130,1130,373,-121.23,37.79,4.0815,169898.0,INLAND
664,1884,1884,682,-120.7,35.28,4.6071,252405.01,NEAR OCEAN
273,697,697,277,-120.44,34.68,6.2685,363713.06,NEAR OCEAN
250,619,619,267,-117.1,32.76,2.9286,143403.0,NEAR OCEAN
562,1314,1314,600,-124.14,40.57,2.1354,80844.0,<1H OCEAN
714,1501,1501,794,-118.18,37.35,2.1212,107137.0,INLAND
329,996,996,317,-118.14,34.18,3.9688,222640.0,<1H OCEAN
469,1240,1240,448,-117.19,32.83,4.0114,194682.0,NEAR OCEAN
296,552,552,321,-118.42,33.9,5.9596,450806.45,<1H OCEAN
793,3017,3017,826,-118.07,33.97,2.4607,170668.0,<1H OCEAN
260,736,736,238,-121.3,37.96,3.6591,130466.0,INLAND
472,1103,1103,483,-121.53,38.56,2.9375,113598.0,INLAND
208,596,596,204,-122.54,37.96,10.129,474697.74,NEAR BAY
447,892,892,436,-118.17,34.11,3.6406,227471.0,<1H OCEAN
18,36,36,107,-119.95,38.95,2.625,151341.03,INLAND
778,2118,2118,885,-118.53,34.18,4.2083,275792.01,<1H OCEAN
1092,2966,2966,1116,-119.08,35.36,4.5791,119985.0,INLAND
444,1194,1194,448,-119.76,36.74,1.3029,58553.0,INLAND
278,1274,1274,268,-117.97,34.05,3.6563,168162.0,<1H OCEAN
365,1121,1121,331,-118.95,34.18,6.0994,289792.01,<1H OCEAN
629,1363,1363,666,-117.32,33.96,3.7585,126381.0,INLAND
226,840,840,228,-118.45,34.29,2.3375,167423.01,<1H OCEAN
408,791,791,409,-118.14,33.77,5.8408,388459.13,NEAR OCEAN
41,88,88,115,-119.93,37.85,4.0833,157563.0,INLAND
1196,2023,2023,1268,-122.44,37.77,4.4085,466652.74,NEAR BAY
327,806,806,328,-117.21,32.83,3.5078,206460.0,NEAR OCEAN
302,782,782,338,-116.97,32.79,2.6635,150539.0,<1H OCEAN
472,1248,1248,484,-124.09,40.95,2.5893,104083.0,NEAR OCEAN
388,986,986,366,-118.31,33.73,5.4533,345402.12,NEAR OCEAN
330,2083,2083,353,-117.89,33.74,3.2292,162061.0,<1H OCEAN
275,1098,1098,283,-117.95,33.75,6.6355,322173.0,<1H OCEAN
619,1557,1557,606,-117.03,32.73,3.5861,129063.0,NEAR OCEAN
465,1697,1697,481,-122.41,37.71,3.4773,231519.0,NEAR BAY
457,1329,1329,435,-118.13,34.17,3.2898,189347.0,<1H OCEAN
304,1334,1334,347,-120.04,36.95,1.3594,53291.0,INLAND
260,775,775,267,-121.99,37.27,5.9658,311303.0,<1H OCEAN
214,763,763,238,-118.26,34.07,2.5227,182338.0,<1H OCEAN
1955,4266,4266,2127,-116.91,33.75,2.3169,107182.0,INLAND
156,373,373,158,-122.08,37.4,5.9291,333277.07,NEAR BAY
212,826,826,225,-118.19,33.91,2.7708,132429.0,<1H OCEAN
731,1567,1567,791,-122.67,38.47,2.4722,175767.0,<1H OCEAN
185,455,455,179,-122.04,37.62,4.2857,203846.0,NEAR BAY
251,705,705,239,-121.95,37.24,6.0957,331532.0,<1H OCEAN
192,707,707,208,-118.28,33.95,1.4103,95325.0,<1H OCEAN
825,3132,3132,862,-117.79,33.71,7.1069,317655.0,<1H OCEAN
668,1058,1058,743,-118.48,34.0,3.2061,404591.22,<1H OCEAN
304,863,863,481,-116.3,33.68,2.8882,116062.0,INLAND
612,1471,1471,630,-117.04,32.66,4.1442,154006.0,NEAR OCEAN
104,272,272,145,-116.8,33.52,3.8281,236676.2,INLAND
702,1913,1913,765,-118.22,33.98,1.2059,134702.0,<1H OCEAN
309,1249,1249,315,-118.1,34.1,2.6553,186204.0,<1H OCEAN
382,1036,1036,379,-122.09,37.4,5.1408,338176.07,NEAR BAY
452,946,946,495,-121.93,37.34,3.0375,237573.0,<1H OCEAN
393,548,548,415,-121.75,37.3,2.5052,225066.02,<1H OCEAN
300,891,891,292,-121.78,37.34,7.375,363894.03,<1H OCEAN
363,1145,1145,385,-121.77,38.76,2.8365,104774.0,INLAND
719,1726,1726,708,-117.02,32.78,3.3675,167200.0,<1H OCEAN
435,899,899,444,-118.33,33.88,3.1505,245163.0,<1H OCEAN
67,238,238,65,-121.81,38.84,2.8542,129802.0,INLAND
1242,2619,2619,1315,-122.42,37.77,2.5755,290483.1,NEAR BAY
613,1953,1953,640,-118.23,33.92,1.2222,102712.0,<1H OCEAN
623,1677,1677,664,-122.25,37.53,7.6864,446477.29,NEAR BAY
328,850,850,360,-121.47,38.61,1.6331,70086.0,INLAND
980,2631,2631,1401,-116.94,34.4,2.1339,99699.0,INLAND
338,841,841,338,-121.92,37.33,5.5259,330048.0,<1H OCEAN
206,640,640,222,-118.36,33.9,3.5313,221299.0,<1H OCEAN
471,1583,1583,461,-122.49,37.68,5.0659,285725.0,NEAR OCEAN
441,1777,1777,437,-118.29,34.03,2.0848,143987.0,<1H OCEAN
563,1543,1543,804,-118.09,34.7,2.8548,120341.0,INLAND
226,557,557,239,-120.07,36.96,3.6181,115953.0,INLAND
621,2089,2089,659,-121.82,37.81,8.3209,372012.14,INLAND
337,1175,1175,376,-122.07,37.63,3.7292,169655.0,NEAR BAY
56,149,149,64,-122.12,37.28,5.8691,400883.28,<1H OCEAN
390,1066,1066,360,-122.01,37.37,7.2165,372337.09,<1H OCEAN
341,1238,1238,415,-117.31,34.1,2.0089,74649.0,INLAND
66,287,287,71,-117.9,33.71,6.3427,257546.07,<1H OCEAN
370,898,898,416,-121.89,37.34,2.1714,206172.01,<1H OCEAN
139,413,413,128,-118.08,34.13,5.9546,399928.07,INLAND
239,690,690,244,-119.23,34.3,6.9483,452692.69,NEAR OCEAN
182,338,338,448,-115.73,33.35,1.2132,60013.0,INLAND
434,1266,1266,427,-117.08,32.63,2.2788,118777.0,NEAR OCEAN
1091,2804,2804,1213,-122.05,37.95,2.85,172132.0,NEAR BAY
390,1050,1050,369,-118.27,34.24,6.3688,357041.12,<1H OCEAN
431,1401,1401,414,-117.01,32.85,5.4903,211582.0,<1H OCEAN
437,1155,1155,457,-118.19,34.11,3.4227,196149.0,<1H OCEAN
294,906,906,318,-122.41,37.66,3.0052,217568.0,NEAR OCEAN
24,130,130,44,-117.37,33.98,2.025,158129.0,INLAND
593,1143,1143,639,-118.41,33.89,6.348,470535.58,<1H OCEAN
335,1128,1128,312,-119.19,34.2,2.1542,149831.01,NEAR OCEAN
21,37,37,22,-121.84,38.02,0.536,152622.09,INLAND
605,2016,2016,625,-121.03,37.68,2.6567,117743.0,INLAND
451,895,895,506,-123.85,39.42,1.7574,102136.0,<1H OCEAN
146,406,406,141,-120.37,40.17,2.1198,82175.0,INLAND
199,565,565,220,-122.32,37.92,3.3594,184864.0,NEAR BAY
157,334,334,180,-117.66,33.48,2.3846,148694.0,<1H OCEAN
604,1627,1627,626,-118.18,33.87,3.7527,174412.0,<1H OCEAN
457,1626,1626,511,-118.08,33.93,3.5556,161150.0,<1H OCEAN
297,1011,1011,277,-122.78,38.41,2.5917,157714.0,<1H OCEAN
440,2178,2178,431,-119.29,36.34,1.2634,51426.0,INLAND
887,1319,1319,938,-122.43,37.79,4.3986,474355.64,NEAR BAY
345,1036,1036,325,-117.97,33.76,4.0508,203003.0,<1H OCEAN
183,407,407,167,-122.13,37.66,4.3456,195258.0,NEAR BAY
754,2118,2118,777,-118.16,34.07,3.6364,217878.0,<1H OCEAN
336,1209,1209,396,-118.2,33.77,2.7813,172334.0,NEAR OCEAN
357,1154,1154,358,-118.27,33.95,1.2091,94894.0,<1H OCEAN
364,1000,1000,387,-120.88,38.16,4.0109,152603.0,INLAND
187,613,613,219,-119.01,35.34,1.5625,45664.0,INLAND
625,1295,1295,635,-121.45,38.57,5.1169,203057.0,INLAND
293,941,941,298,-120.68,35.51,4.3218,236257.01,<1H OCEAN
234,676,676,222,-117.2,34.04,6.0715,184861.04,INLAND
527,1554,1554,574,-121.83,37.2,6.8333,344091.08,<1H OCEAN
322,920,920,325,-122.54,37.76,3.96,294539.01,NEAR OCEAN
404,894,894,417,-122.26,37.88,6.2425,372511.03,NEAR BAY
448,714,714,470,-122.44,37.8,3.2447,454303.24,NEAR BAY
413,1348,1348,389,-117.95,33.83,4.9394,218828.0,<1H OCEAN
459,1354,1354,456,-117.83,33.82,5.7817,248181.0,<1H OCEAN
364,910,910,386,-119.18,34.27,5.215,274106.02,NEAR OCEAN
366,1186,1186,371,-118.27,33.97,1.64,101904.01,<1H OCEAN
228,557,557,202,-118.13,33.96,4.0,243827.0,<1H OCEAN
305,810,810,319,-118.11,33.8,4.3897,223618.0,<1H OCEAN
449,1442,1442,443,-116.89,32.82,5.0201,199119.0,<1H OCEAN
1907,4723,4723,2005,-117.93,34.15,4.0393,201263.0,INLAND
365,1142,1142,389,-121.93,38.01,5.3363,179335.0,INLAND
401,1191,1191,378,-118.54,34.25,6.2788,302243.02,<1H OCEAN
247,890,890,284,-118.28,34.0,1.2778,106588.0,<1H OCEAN
245,1079,1079,250,-118.22,34.07,1.7463,156889.0,<1H OCEAN
211,481,481,206,-121.59,39.75,2.2,86749.0,INLAND
527,1687,1687,558,-121.91,38.02,3.4817,125122.0,INLAND
521,963,963,548,-122.28,37.87,1.9805,172879.0,NEAR BAY
128,287,287,127,-122.3,37.86,2.75,153108.0,NEAR BAY
462,1452,1452,508,-117.08,32.75,2.0077,112358.0,NEAR OCEAN
918,1674,1674,1073,-117.2,33.72,2.5335,132664.0,<1H OCEAN
505,1269,1269,502,-119.15,34.3,2.98,207970.0,NEAR OCEAN
366,750,750,364,-118.38,33.82,5.9907,450363.19,NEAR OCEAN
460,865,865,493,-119.7,34.4,3.0938,250005.0,NEAR OCEAN
453,1401,1401,465,-122.07,37.63,4.5913,206931.0,NEAR BAY
275,858,858,292,-120.35,37.04,2.9306,105565.0,INLAND
19,26,26,114,-122.89,39.42,0.4999,157847.94,INLAND
225,568,568,208,-122.16,37.7,2.9917,169342.0,NEAR BAY
460,1219,1219,417,-119.67,36.73,4.9196,119067.0,INLAND
303,971,971,290,-122.35,37.95,3.6094,150200.0,NEAR BAY
393,1769,1769,382,-118.21,33.93,2.6953,133711.0,<1H OCEAN
319,771,771,314,-117.29,34.14,2.5417,93245.0,INLAND
302,1466,1466,317,-117.74,34.05,2.625,124018.0,INLAND
648,1301,1301,690,-118.14,33.77,3.2917,300178.04,NEAR OCEAN
340,1019,1019,318,-122.05,37.68,6.1104,304394.0,NEAR BAY
281,1322,1322,305,-118.19,34.04,1.9688,139389.0,<1H OCEAN
205,501,501,208,-121.32,38.66,3.95,163122.0,INLAND
397,1318,1318,417,-118.94,35.39,7.7751,257873.01,INLAND
340,950,950,339,-118.58,34.22,4.875,233609.0,<1H OCEAN
109,317,317,174,-117.15,34.22,7.2371,241072.0,INLAND
2232,6693,6693,2210,-121.79,37.66,5.98,304991.0,INLAND
275,715,715,254,-123.36,39.4,1.5625,87435.0,<1H OCEAN
630,1798,1798,644,-117.13,32.9,3.7156,170142.0,<1H OCEAN
599,1784,1784,623,-117.13,32.72,1.901,134271.0,NEAR OCEAN
368,1310,1310,387,-121.22,37.72,2.6368,104656.0,INLAND
263,842,842,275,-118.88,34.19,7.7889,399702.09,<1H OCEAN
536,1803,1803,504,-121.84,37.24,6.7836,308393.0,<1H OCEAN
749,2023,2023,744,-122.0,37.54,5.1616,227513.0,<1H OCEAN
235,1030,1030,270,-118.25,34.01,1.0898,112991.0,<1H OCEAN
690,2032,2032,714,-118.07,33.98,3.2093,173895.0,<1H OCEAN
214,599,599,219,-118.16,33.89,3.2813,172961.0,<1H OCEAN
400,939,939,425,-118.41,34.19,2.8021,223756.0,<1H OCEAN
600,1344,1344,764,-119.29,34.26,3.6007,220502.01,NEAR OCEAN
1482,5221,5221,1493,-117.38,34.14,5.246,194156.0,INLAND
484,1631,1631,466,-120.45,37.32,3.6471,113400.0,INLAND
1818,6912,6912,1856,-121.39,39.12,2.0943,149178.0,INLAND
492,910,910,654,-117.65,33.4,3.5729,336423.22,NEAR OCEAN
253,756,756,264,-120.76,37.58,3.6181,153245.0,INLAND
487,1374,1374,503,-117.25,34.13,3.6856,105585.0,INLAND
240,581,581,245,-121.9,37.36,2.9545,212657.02,<1H OCEAN
187,788,788,206,-118.24,34.0,0.9463,106183.0,<1H OCEAN
970,3740,3740,969,-118.19,33.96,2.0162,153879.0,<1H OCEAN
493,1895,1895,511,-118.2,33.94,2.5029,154748.0,<1H OCEAN
389,1124,1124,414,-117.77,34.11,3.75,155289.0,INLAND
277,791,791,297,-122.08,37.08,4.425,249506.01,NEAR OCEAN
817,3663,3663,857,-118.41,34.25,3.2284,195403.0,<1H OCEAN
398,868,868,458,-118.61,34.31,5.0151,237911.01,<1H OCEAN
162,427,427,189,-122.46,37.98,12.0933,471830.74,NEAR BAY
339,906,906,340,-121.33,37.96,2.5488,86961.0,INLAND
399,1432,1432,497,-120.46,37.51,2.9,109170.0,INLAND
185,543,543,177,-118.07,34.1,3.2361,215870.0,<1H OCEAN
369,1005,1005,381,-122.23,37.82,8.1872,422432.12,NEAR BAY
245,692,692,272,-118.11,33.84,4.8594,221863.0,<1H OCEAN
703,2074,2074,762,-122.31,38.32,3.285,174323.0,NEAR BAY
612,2829,2829,656,-121.84,37.29,4.775,204667.0,<1H OCEAN
572,954,954,622,-122.43,37.8,4.5399,495710.91,NEAR BAY
197,491,491,271,-118.09,33.71,8.7397,448364.42,NEAR OCEAN
579,1946,1946,657,-117.23,33.23,2.9875,161256.0,<1H OCEAN
297,717,717,325,-120.66,40.42,2.5074,81527.0,INLAND
467,1070,1070,469,-122.64,38.23,3.3011,206563.0,<1H OCEAN
1000,1675,1675,1108,-122.27,37.87,1.7464,242184.0,NEAR BAY
857,2095,2095,912,-123.85,39.39,3.184,178251.0,<1H OCEAN
302,793,793,324,-122.04,37.62,3.2857,175091.0,NEAR BAY
813,2112,2112,848,-117.97,34.17,4.9968,229591.0,INLAND
411,1336,1336,418,-121.88,37.35,2.8167,192026.0,<1H OCEAN
775,2211,2211,780,-121.35,38.55,3.9934,150195.0,INLAND
223,574,574,221,-117.11,32.73,3.8355,129638.0,NEAR OCEAN
363,992,992,341,-118.15,33.94,4.2594,236209.0,<1H OCEAN
212,615,615,207,-117.94,33.84,3.6214,194889.0,<1H OCEAN
1722,4827,4827,1847,-121.06,37.7,3.462,135838.0,INLAND
563,1682,1682,602,-117.87,33.88,3.6417,189145.0,<1H OCEAN
1044,2046,2046,1100,-117.16,32.81,2.2899,155709.0,NEAR OCEAN
292,945,945,332,-119.41,36.68,3.4044,100636.0,INLAND
947,2420,2420,991,-118.31,33.8,4.0425,308659.0,<1H OCEAN
457,939,939,476,-121.43,38.57,3.5893,147829.0,INLAND
751,2378,2378,822,-117.28,34.12,1.3571,75193.0,INLAND
598,1624,1624,654,-122.21,38.41,5.5266,191768.0,INLAND
746,2328,2328,773,-118.28,34.08,2.6178,192422.0,<1H OCEAN
274,769,769,309,-118.48,34.16,8.7172,481009.73,<1H OCEAN
535,1665,1665,551,-121.95,38.43,5.1534,187098.0,INLAND
3671,10493,10493,4171,-118.09,34.68,4.0211,126694.0,INLAND
159,381,381,161,-118.41,34.0,2.8393,293766.05,<1H OCEAN
440,861,861,520,-121.81,37.25,4.4565,273449.01,<1H OCEAN
537,1538,1538,574,-122.23,38.33,5.5368,228028.0,NEAR BAY
158,358,358,176,-118.42,34.03,3.3542,380104.06,<1H OCEAN
660,1859,1859,678,-118.67,34.27,4.9946,233523.01,<1H OCEAN
522,1954,1954,540,-117.96,34.0,4.5163,192335.0,<1H OCEAN
1451,3141,3141,1702,-116.95,33.76,1.7079,95742.0,INLAND
368,1369,1369,391,-119.79,36.72,1.25,52018.0,INLAND
201,574,574,235,-120.45,34.64,2.0865,180210.0,NEAR OCEAN
34,191,191,31,-122.28,37.8,0.75,190564.09,NEAR BAY
422,801,801,452,-118.29,33.72,3.5109,316649.07,NEAR OCEAN
442,1110,1110,484,-117.74,35.65,3.1755,75254.0,INLAND
250,706,706,250,-118.13,33.96,4.5625,245353.0,<1H OCEAN
344,1173,1173,374,-119.56,36.71,2.181,64145.0,INLAND
202,606,606,219,-117.25,32.86,12.4429,499128.94,NEAR OCEAN
543,1781,1781,602,-118.97,35.37,1.8819,67573.0,INLAND
617,2140,2140,662,-118.34,34.04,2.2254,164262.0,<1H OCEAN
112,270,270,112,-120.92,37.7,1.6172,120005.0,INLAND
461,2239,2239,486,-118.25,34.02,1.913,113115.0,<1H OCEAN
309,988,988,300,-118.06,33.97,3.9612,171217.0,<1H OCEAN
472,1015,1015,1283,-114.31,34.19,1.4936,72795.0,INLAND
859,1950,1950,955,-117.62,33.43,4.0647,306511.06,NEAR OCEAN
387,1151,1151,379,-118.06,34.14,8.4889,465310.52,INLAND
829,1091,1091,967,-121.49,38.57,1.2209,141563.0,INLAND
1094,2417,2417,1256,-117.67,34.09,2.7266,136405.0,INLAND
398,1003,1003,391,-122.26,38.0,4.2269,164169.0,NEAR BAY
473,1466,1466,528,-121.04,37.78,2.5643,102994.0,INLAND
247,880,880,229,-122.0,37.39,5.791,272518.01,<1H OCEAN
770,3651,3651,778,-121.81,37.33,7.2982,346813.01,<1H OCEAN
1178,3275,3275,1348,-121.26,38.7,4.3826,171051.0,INLAND
360,1389,1389,364,-118.21,33.89,2.7443,117216.0,<1H OCEAN
77,152,152,117,-120.74,39.39,1.3523,85756.99,INLAND
439,978,978,441,-117.12,32.74,3.2708,166671.0,NEAR OCEAN
139,278,278,170,-119.59,34.39,3.6969,257030.01,<1H OCEAN
452,1760,1760,477,-118.2,33.96,2.3221,154202.0,<1H OCEAN
797,2484,2484,834,-121.99,37.39,4.8145,250153.0,<1H OCEAN
1105,4224,4224,1185,-121.49,38.47,2.3496,99840.0,INLAND
35,193,193,30,-117.92,34.0,3.8125,187467.01,<1H OCEAN
1875,5452,5452,1934,-118.6,34.13,9.1232,496819.9,<1H OCEAN
2723,8805,8805,3032,-117.29,33.97,4.6667,149895.0,INLAND
338,1132,1132,364,-118.22,34.06,2.2344,146472.0,<1H OCEAN
201,544,544,247,-120.08,39.61,2.7778,77083.0,INLAND
693,1874,1874,730,-121.04,39.0,4.8051,195361.0,INLAND
290,679,679,378,-117.69,33.47,5.756,294855.06,<1H OCEAN
597,1693,1693,672,-117.22,33.22,3.3882,173380.0,<1H OCEAN
320,1077,1077,308,-118.06,33.97,4.3203,171737.0,<1H OCEAN
128,260,260,169,-121.49,38.51,2.9219,117965.0,INLAND
759,2716,2716,725,-117.73,34.07,4.1339,164206.0,INLAND
376,1925,1925,365,-117.87,33.74,2.7632,156276.0,<1H OCEAN
631,1911,1911,657,-118.09,33.79,5.8491,300486.0,<1H OCEAN
308,874,874,330,-118.06,34.1,4.8594,244438.02,<1H OCEAN
909,2047,2047,933,-118.5,34.2,4.1304,276331.0,<1H OCEAN
714,1686,1686,719,-119.35,36.32,3.8235,95996.0,INLAND
214,931,931,214,-120.19,36.6,1.5536,55772.0,INLAND
645,2151,2151,695,-117.92,34.11,3.2202,163839.0,<1H OCEAN
665,1262,1262,715,-122.44,38.34,1.9487,158251.0,<1H OCEAN
370,976,976,356,-117.9,34.08,5.212,221495.0,<1H OCEAN
991,3031,3031,979,-117.27,34.4,3.3438,101572.0,INLAND
13,44,44,19,-120.19,38.07,0.4999,153762.08,INLAND
307,982,982,319,-118.0,33.76,2.9083,189735.0,<1H OCEAN
519,1187,1187,533,-122.12,37.42,5.2803,371833.02,NEAR BAY
439,1182,1182,488,-122.35,37.93,2.3352,112885.0,NEAR BAY
647,2204,2204,692,-117.68,34.07,1.7806,117117.0,INLAND
92,311,311,133,-117.32,33.51,5.2066,280293.13,<1H OCEAN
447,1088,1088,495,-121.8,38.01,2.2532,112968.0,INLAND
20,51,51,130,-119.57,37.94,3.4861,141840.0,INLAND
930,4551,4551,1003,-118.21,33.92,1.9026,135950.0,<1H OCEAN
902,2725,2725,994,-121.32,38.15,3.9323,149526.0,INLAND
420,1575,1575,434,-118.27,33.82,4.1292,187437.0,<1H OCEAN
807,2372,2372,838,-118.54,34.26,5.6912,267150.02,<1H OCEAN
178,437,437,199,-118.34,33.99,3.7344,180074.0,<1H OCEAN
975,2246,2246,1055,-122.48,37.79,4.1148,427070.18,NEAR BAY
483,898,898,519,-117.13,32.75,2.2264,171493.0,NEAR OCEAN
718,1283,1283,732,-117.13,32.76,2.1563,138050.0,NEAR OCEAN
676,2163,2163,749,-117.71,34.03,3.4267,146734.0,INLAND
416,1289,1289,451,-117.8,33.63,11.1121,492413.88,<1H OCEAN
338,805,805,328,-121.36,38.6,4.4643,148448.0,INLAND
688,2818,2818,816,-117.63,34.09,2.8977,121982.0,INLAND
520,1939,1939,558,-118.16,33.78,1.9808,155399.0,NEAR OCEAN
398,1179,1179,376,-122.33,37.97,3.5463,144309.0,NEAR BAY
1212,3087,3087,1374,-118.16,33.78,2.127,170653.0,NEAR OCEAN
723,960,960,806,-118.08,33.77,1.9074,157382.0,<1H OCEAN
706,2237,2237,797,-121.46,38.52,2.1736,88918.0,INLAND
512,1402,1402,554,-118.24,34.14,2.462,204420.0,<1H OCEAN
881,1503,1503,1153,-122.05,37.93,4.0473,233588.01,NEAR BAY
412,934,934,403,-122.32,37.96,3.375,164391.0,NEAR BAY
716,2054,2054,717,-117.93,33.8,4.2731,186030.0,<1H OCEAN
489,1490,1490,481,-121.25,38.69,4.5562,177680.0,INLAND
329,1475,1475,371,-119.26,36.5,2.5719,75856.0,INLAND
387,1048,1048,398,-118.32,33.75,9.267,498428.96,NEAR OCEAN
257,532,532,288,-121.43,38.56,2.5417,105025.0,INLAND
327,869,869,332,-122.2,37.78,4.5893,232688.0,NEAR BAY
515,1470,1470,514,-117.38,34.0,3.3687,120670.0,INLAND
343,1205,1205,323,-118.09,33.93,4.5306,185298.0,<1H OCEAN
795,1907,1907,836,-122.54,37.89,6.1275,428711.24,NEAR BAY
718,1782,1782,786,-117.24,34.06,3.2604,120165.0,INLAND
434,1335,1335,514,-117.93,33.64,2.7543,216804.0,<1H OCEAN
373,1419,1419,369,-121.86,37.4,5.8721,237094.01,<1H OCEAN
668,2005,2005,704,-117.1,32.73,2.2375,112642.0,NEAR OCEAN
204,1250,1250,203,-118.41,34.27,2.9219,152132.0,<1H OCEAN
1634,3331,3331,1699,-117.03,32.79,2.7006,153744.0,<1H OCEAN
352,818,818,346,-122.52,37.96,5.2818,343314.04,NEAR BAY
397,512,512,410,-118.35,34.07,4.0179,438900.31,<1H OCEAN
612,1867,1867,618,-119.77,36.32,3.9926,94574.0,INLAND
113,396,396,101,-117.12,32.71,0.6433,133138.0,NEAR OCEAN
945,2515,2515,1060,-118.37,33.97,2.7464,181854.0,<1H OCEAN
1147,2578,2578,1307,-117.31,34.15,3.3281,111123.0,INLAND
523,1243,1243,500,-122.24,38.12,4.2902,176477.0,NEAR BAY
200,563,563,220,-122.23,40.63,2.3287,79473.0,INLAND
325,1008,1008,335,-117.29,33.06,6.1509,321257.0,NEAR OCEAN
750,1623,1623,762,-118.53,34.16,3.6141,328919.05,<1H OCEAN
549,1642,1642,565,-117.66,33.57,8.0082,368895.01,<1H OCEAN
359,1127,1127,435,-119.63,36.58,1.2647,59252.0,INLAND
567,1057,1057,614,-117.24,32.75,2.2042,192755.04,NEAR OCEAN
354,1615,1615,375,-118.2,33.99,2.1468,159987.0,<1H OCEAN
1168,2933,2933,1816,-117.46,34.85,3.4912,78516.0,INLAND
264,577,577,281,-118.08,33.81,3.3155,211011.0,<1H OCEAN
476,1343,1343,510,-118.31,34.03,2.025,143408.0,<1H OCEAN
367,696,696,396,-118.08,33.72,7.1673,412528.39,NEAR OCEAN
260,683,683,266,-117.09,32.79,4.0982,171089.0,NEAR OCEAN
899,2782,2782,950,-121.88,37.24,8.3065,421575.03,<1H OCEAN
150,420,420,149,-118.31,34.19,3.0625,207041.01,<1H OCEAN
224,462,462,223,-117.77,33.53,3.2708,356568.38,<1H OCEAN
239,573,573,245,-122.32,37.95,4.35,181855.0,NEAR BAY
204,1071,1071,211,-118.24,33.94,1.2679,95216.01,<1H OCEAN
277,836,836,328,-122.21,37.77,2.2604,102999.0,NEAR BAY
763,1593,1593,764,-119.03,35.39,2.9821,90576.0,INLAND
